тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;3901060;Заходи, спрямовані на зменшення соціального, економічного та екологічного впливу вибухонебезпечних предметів на життя та діяльність населення (протимінна діяльність) та інформування населення про небезпеки вибухонебезпечних предметів;5000000;15000000;;;;14204728.95;;;94.69
TOTAL;3901070;Грошова компенсація постраждалим, житлові будинки (квартири) яких зруйновано внаслідок надзвичайної ситуації воєнного характеру, спричиненої збройною агресією Російської Федерації;114000000;114000000;;;;113819228.52;;;99.84
TOTAL;3901080;Забезпечення інформаційного суверенітету України, розвиток мов корінних народів, що проживають на тимчасово окупованій території Автономної Республіки Крим та м. Севастополь, та фінансова підтримка системи державного іномовлення України;977137100;977137100;;;;946734829.42;;;96.88
TOTAL;3901090;Забезпечення належних умов в'їзду та виїзду осіб на тимчасово окуповані території України;267114500;267114500;;;;159380313.43;;;59.66
TOTAL;3901100;Заходи щодо створення систем та баз даних з питань реінтеграції;5000000;5000000;;;;968269.78;;;19.36
TOTAL;3901120;Забезпечення реінтеграції молоді з тимчасово окупованих територій Донецької та Луганської областей, тимчасово окупованої території Автономної Республіки Крим та міста Севастополя;130000000;102000000;;;;3611306.02;;;3.54
TOTAL;3901640;Розвиток інфраструктури сільського господарства у Луганській області;20000000;20000000;;;;5790010.85;;;28.95
TOTAL;3910000;Міністерство з питань  реінтеграції тимчасово окупованих територій України (загальнодержавні видатки та кредитування);125000000;125000000;;;;78398107.07;;;62.71
TOTAL;3911000;Міністерство з питань  реінтеграції тимчасово окупованих територій України (загальнодержавні видатки та кредитування);125000000;125000000;;;;78398107.07;;;62.71
TOTAL;3911020;Субвенція з державного бюджету місцевим бюджетам на здійснення заходів щодо підтримки територій, що зазнали негативного впливу внаслідок збройного конфлікту на сході України;125000000;125000000;;;;78398107.07;;;62.71
TOTAL;5270000;Державна інспекція ядерного регулювання України;80408300;80410608.55;;;;79635879.72;;;99.03
TOTAL;5271000;Апарат Державної інспекції ядерного регулювання України;80408300;80410608.55;;;;79635879.72;;;99.03
TOTAL;5271010;Керівництво та управління у сфері ядерного регулювання;79524200;79526508.55;;;;78751790.41;;;99.02
TOTAL;5271020;Забезпечення ведення Державного регістру джерел іонізуючого випромінювання та індивідуальних доз опромінення;884100;884100;;;;884089.31;;;99.99
TOTAL;5560000;Національна комісія, що здійснює державне регулювання у сфері зв'язку та інформатизації;95726500;95726500;;;;93579906;;;97.75
TOTAL;5561000;Національна комісія, що здійснює державне регулювання у сфері зв'язку та інформатизації;95726500;95726500;;;;93579906;;;97.75
TOTAL;5561010;Керівництво та управління у сфері регулювання зв'язку та інформатизації;95726500;95726500;;;;93579906;;;97.75
TOTAL;5960000;Головне управління розвідки Міністерства оборони України;4209193200;4416671499;;;;4413069337.13;;;99.91
TOTAL;5961000;Головне управління розвідки Міністерства оборони України;4209193200;4416671499;;;;4413069337.13;;;99.91
TOTAL;5961010;Розвідувальна діяльність у сфері оборони;4081818200;4222067678;;;;4218556261.7;;;99.91
TOTAL;5961040;Будівництво (придбання) житла для військовослужбовців Головного управління розвідки Міністерства оборони України;110375000;174208204;;;;174193372.03;;;99.99
TOTAL;5961070;"Реалізація державного інвестиційного проекту ""Створення фонду службового житла у Головному управлінні розвідки Міністерства оборони України""";17000000;20395617;;;;20319703.4;;;99.62
TOTAL;5970000;Уповноважений із захисту державної мови;20404100;20404100;;;;20158479.64;;;98.79
TOTAL;5971000;Секретаріат Уповноваженого із захисту державної мови;20404100;20404100;;;;20158479.64;;;98.79
TOTAL;5971010;Організаційне, експертно-аналітичне, правове, інформаційне та матеріально-технічне забезпечення діяльності Секретаріату Уповноваженого із захисту державної мови;20404100;20404100;;;;20158479.64;;;98.79
TOTAL;5980000;Вища рада правосуддя;237020400;241922937.87;;;;239173147.25;;;98.86
TOTAL;5981000;Секретаріат Вищої ради правосуддя;237020400;241922937.87;;;;239173147.25;;;98.86
TOTAL;5981010;Забезпечення засад функціонування незалежної судової влади;237020400;241922937.87;;;;239173147.25;;;98.86
TOTAL;5990000;Секретаріат Уповноваженого Верховної Ради України з прав людини;213709200;213715660.22;;;;209859991.15;;;98.19
TOTAL;5991000;Секретаріат Уповноваженого Верховної Ради України з прав людини;213709200;213715660.22;;;;209859991.15;;;98.19
TOTAL;5991010;Парламентський контроль за додержанням конституційних прав і свобод людини;210427200;210433660.22;;;;207575187.15;;;98.64
TOTAL;5991020;Заходи з реалізації національного превентивного механізму;3282000;3282000;;;;2284804;;;69.61
TOTAL;6010000;Антимонопольний комітет України;320422300;328411457.1;;;;302718831.65;;;92.17
TOTAL;6011000;Апарат Антимонопольного комітету України;320422300;328411457.1;;;;302718831.65;;;92.17
TOTAL;6011010;Керівництво та управління у сфері конкурентної політики, контроль за дотриманням законодавства про захист економічної конкуренції;318971100;326923241.97;;;;302039343.06;;;92.38
TOTAL;6011020;Наукова і науково-технічна діяльність у сфері конкурентної політики;1451200;1488215.13;;;;679488.59;;;45.65
TOTAL;6120000;Національне агентство України з питань державної служби;224270700;257819499.44;;;;237774611.46;;;92.22
TOTAL;6121000;Апарат Національного агентства України з питань державної служби;224270700;257819499.44;;;;237774611.46;;;92.22
TOTAL;6121010;Керівництво та функціональне управління у сфері державної служби;88007900;122927279.42;;;;113169109.47;;;92.06
TOTAL;6121020;Професійне навчання державних службовців та посадових осіб місцевого самоврядування;118091200;116720620.02;;;;106667694.68;;;91.38
TOTAL;6121060;Адаптація системи управління персоналом державної служби до стандартів ЄС;18171600;18171600;;;;17937807.31;;;98.71
TOTAL;6150000;Національна комісія з цінних паперів та фондового ринку;229624100;232382120.02;;;;224431500.96;;;96.57
TOTAL;6151000;Апарат Національної комісії з цінних паперів та фондового ринку;229624100;232382120.02;;;;224431500.96;;;96.57
TOTAL;6151010;Керівництво та управління у сфері фондового ринку;209794500;212552520.02;;;;205556530.12;;;96.7
TOTAL;6151050;Функціонування центру збору фінансової звітності на основі таксономії за міжнародними стандартами фінансової звітності в єдиному електронному форматі;19829600;19829600;;;;18874970.84;;;95.18
TOTAL;6320000;Національне антикорупційне бюро України;1065797600;1099340593.42;;;;1029087913.54;;;93.6
TOTAL;6321000;Національне антикорупційне бюро України;1065797600;1099340593.42;;;;1029087913.54;;;93.6
TOTAL;6321010;Забезпечення діяльності Національного антикорупційного бюро України;1065797600;1099340593.42;;;;1029087913.54;;;93.6
TOTAL;6330000;Національне агентство з питань запобігання корупції;1145140900;1161733189.06;;;;1109742092.83;;;95.52
TOTAL;6331000;Апарат Національного агентства з питань запобігання корупції;1145140900;1161733189.06;;;;1109742092.83;;;95.52
TOTAL;6331010;Керівництво та управління у сфері запобігання корупції;448047400;464639689.06;;;;433031617.83;;;93.19
TOTAL;6331020;Фінансування статутної діяльності політичних партій;697093500;697093500;;;;676710475;;;97.07
TOTAL;6340000;Національна комісія, що здійснює державне регулювання у сферах енергетики та комунальних послуг;713583100;713583100;;;;601822187.04;;;84.33
TOTAL;6341000;Апарат Національної комісії, що здійснює державне регулювання у сферах енергетики та комунальних послуг;713583100;713583100;;;;601822187.04;;;84.33
TOTAL;6341010;Керівництво та управління у сфері регулювання енергетики та комунальних послуг;713583100;713583100;;;;601822187.04;;;84.33
TOTAL;6380000;Державне космічне агентство України;1122697300;1315420701.37;;;;1301137735.51;;;98.91
TOTAL;6381000;Апарат Державного космічного агентства України;1122697300;1315420701.37;;;;1301137735.51;;;98.91
TOTAL;6381010;Керівництво та управління у сфері космічної діяльності;35978200;41019016;;;;38016505.54;;;92.68
TOTAL;6381020;Виконання робіт за державними цільовими програмами і державним замовленням у сфері космічної галузі, в тому числі загальнодержавної цільової науково-технічної космічної програми України;95000000;95000000;;;;94905000;;;99.9
TOTAL;6381030;Надання позашкільної освіти Національним центром аерокосмічної освіти молоді ім.О.М. Макарова;11326600;11878455.09;;;;11815437.24;;;99.46
TOTAL;6381050;Управління та випробування космічних засобів;429663500;438392789.01;;;;432526123.17;;;98.66
TOTAL;6381120;Утилізація твердого ракетного палива;550729000;729130441.27;;;;723874669.56;;;99.27
TOTAL;6420000;Державне бюро розслідувань;2484078000;2499851969;;;;2469713881.43;;;98.79
TOTAL;6421000;Державне бюро розслідувань;2484078000;2499851969;;;;2469713881.43;;;98.79
TOTAL;6421010;Забезпечення діяльності Державного бюро розслідувань;2484078000;2499851969;;;;2469713881.43;;;98.79
TOTAL;6430000;Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;273491900;275744246.33;;;;202114556.76;;;73.29
TOTAL;6431000;Апарат Національного агентства України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;273491900;275744246.33;;;;202114556.76;;;73.29
TOTAL;6431010;Керівництво та управління у сфері розшуку та управління активами, одержаними від корупційних та інших злочинів;273491900;275744246.33;;;;202114556.76;;;73.29
TOTAL;6440000;Національна рада України з питань телебачення і радіомовлення;159821400;159881903;;;;154889575.89;;;96.87
TOTAL;6441000;Апарат Національної ради України з питань телебачення і радіомовлення;159821400;159881903;;;;154889575.89;;;96.87
TOTAL;6441010;Керівництво та управління здійсненням контролю у сфері телебачення і радіомовлення;159821400;159881903;;;;154889575.89;;;96.87
TOTAL;6490000;Бюро економічної безпеки;587055700;587055700;;;;19259714.06;;;3.28
TOTAL;6491000;Апарат Бюро економічної безпеки;587055700;587055700;;;;19259714.06;;;3.28
TOTAL;6491010;Керівництво та управління у сфері економічної безпеки;587055700;587055700;;;;19259714.06;;;3.28
TOTAL;6500000;Рада національної безпеки і оборони України;260236400;260690228.39;;;;251821498.95;;;96.59
TOTAL;6501000;Апарат Ради національної безпеки і оборони України;260236400;260690228.39;;;;251821498.95;;;96.59
TOTAL;6501010;Інформаційно-аналітичне забезпечення координаційної діяльності у сфері національної безпеки і оборони;250988700;251442528.39;;;;244968834.81;;;97.42
TOTAL;6501070;Інформаційно-аналітичне забезпечення діяльності у сфері інформаційної безпеки України;9247700;9247700;;;;6852664.14;;;74.1
TOTAL;6510000;Рахункова палата;475540500;479666381.39;;;;412052987.48;;;85.9
TOTAL;6511000;Апарат Рахункової палати;475540500;479666381.39;;;;412052987.48;;;85.9
TOTAL;6511010;Керівництво та управління у сфері контролю за виконанням державного бюджету;475540500;479666381.39;;;;412052987.48;;;85.9
TOTAL;6520000;Служба безпеки України;15290134700;15722556613;;;;15420004092.19;;;98.07
TOTAL;6521000;Центральне управління Служби безпеки України;15275817100;15673789630;;;;15373256792.72;;;98.08
TOTAL;6521010;Забезпечення заходів у сфері безпеки держави та діяльності органів системи Служби безпеки України;14802702100;15086544803;;;;14847398990.91;;;98.41
TOTAL;6521050;Медичне обслуговування і оздоровлення особового складу та утримання закладів дошкільної освіти Служби безпеки України;240738600;208492514;;;;200897908.73;;;96.35
TOTAL;6521070;Підготовка та післядипломна освіта кадрів Служби безпеки України у закладах вищої освіти;73113500;81114423;;;;71078768.84;;;87.62
TOTAL;6521100;Будівництво (придбання) житла для військовослужбовців Служби безпеки України;120350000;258724990;;;;224279086.36;;;86.68
TOTAL;6521200;Забезпечення заходів спеціальними підрозділами по боротьбі з організованою злочинністю та корупцією Служби безпеки України;38912900;38912900;;;;29602037.88;;;76.07
TOTAL;6524000;Антитерористичний центр при Службі безпеки України;14317600;48766983;;;;46747299.47;;;95.85
TOTAL;6524010;Координація діяльності у запобіганні терористичним актам та боротьба з тероризмом на території України;14317600;48766983;;;;46747299.47;;;95.85
TOTAL;6540000;Національна академія наук України;6235165800;6975456421.55;;;;6470465015.76;;;92.76
TOTAL;6541000;Національна академія наук України;6235165800;6975456421.55;;;;6470465015.76;;;92.76
TOTAL;6541020;Наукова і організаційна діяльність президії Національної академії наук України;146917800;154870130.67;;;;148683781.16;;;96
TOTAL;6541030;Наукова і науково-технічна діяльність наукових установ Національної академії наук України;5363558400;6077308949.16;;;;5633805339.14;;;92.7
TOTAL;6541080;Підготовка кадрів з пріоритетних напрямів науки;6683000;6736678.43;;;;6579981.07;;;97.67
TOTAL;6541100;Медичне обслуговування працівників Національної академії наук України;117794000;135762611.16;;;;126905833.91;;;93.47
TOTAL;6541200;Підвищення кваліфікації з пріоритетних напрямів науки та підготовка до державної атестації наукових кадрів Національної академії наук України;16050700;16616152.13;;;;16249256.38;;;97.79
TOTAL;6541230;Підтримка розвитку пріоритетних напрямів наукових досліджень;465561900;465561900;;;;460862369.76;;;98.99
TOTAL;6541260;Створення сучасної спеціалізованої лабораторії для роботи з інфекційними матеріалами;58600000;58600000;;;;54621789.34;;;93.21
TOTAL;6541270;Забезпечення житлом вчених Національної академії наук України;60000000;60000000;;;;22756665;;;37.92
TOTAL;6550000;Національна академія педагогічних наук України;309796100;315122505.24;;;;309354506.06;;;98.16
TOTAL;6551000;Національна академія педагогічних наук України;309796100;315122505.24;;;;309354506.06;;;98.16
TOTAL;6551020;Наукова і організаційна діяльність президії Національної академії педагогічних наук України;27506000;26733193.36;;;;26306476.93;;;98.4
TOTAL;6551030;Наукова і науково-технічна діяльність у сфері освіти, педагогіки і психології;220361600;231454588.62;;;;227469246.54;;;98.27
TOTAL;6551060;Підготовка кадрів та підвищення кваліфікації керівних кадрів і спеціалістів у сфері освіти закладами вищої освіти;61928500;56934723.26;;;;55578782.59;;;97.61
TOTAL;6560000;Національна академія медичних наук України;5032030200;6385924512.07;;;;5939039039.13;;;93
TOTAL;6561000;Національна академія медичних наук України;5032030200;6385924512.07;;;;5939039039.13;;;93
TOTAL;6561040;Наукова і науково-технічна діяльність у сфері профілактики і лікування хвороб людини;579392300;728350336.15;;;;660954140.11;;;90.74
TOTAL;6561060;Діагностика і лікування захворювань із впровадженням експериментальних та нових медичних технологій, спеціалізована консультативно-поліклінічна допомога, що надається науково-дослідними установами Національної академії медичних наук України;1309105000;1904948256.79;;;;1874583021.58;;;98.4
TOTAL;6561090;Наукова і організаційна діяльність президії Національної академії медичних наук України;25973200;26007145.95;;;;25889698.18;;;99.54
TOTAL;6561160;Впровадження та реалізація нового механізму фінансового забезпечення надання третинної (високоспеціалізованої) медичної допомоги у окремих науково-дослідних установах Національної академії медичних наук України;1927267800;2180926873.18;;;;2155780169.95;;;98.84
TOTAL;6561180;"Реалізація державного інвестиційного проекту ""Реконструкція з розширенням харчоблоку, технічне переоснащення існуючої котельні, реконструкція пральні Державної установи ""Національний інститут фтизіатрії і пульмонології ім. Ф. Г. Яновського НАМН України"" по вул. Миколи Амосова, 10 у Солом'янському районі м. Києва""";11491000;11491000;;;;11490805.2;;;99.99
TOTAL;6561190;Фонд розвитку закладів третинної (високоспеціалізованої) медичної допомоги;500000000;500000000;;;;499654659.11;;;99.93
TOTAL;6561200;Надання стаціонарної допомоги пацієнтам з гострою респіраторною хворобою COVID-19, спричиненою коронавірусом SARS-CoV-2, окремими науково-дослідними установами Національної академії медичних наук України;0;55400000;;;;33924957.77;;;61.23
TOTAL;6561820;"Реалізація державного інвестиційного проекту ""Реконструкція рентген-радіологічного відділення ДУ ""Інститут отоларингології ім. проф. О.С.Коломійченка НАМН України "" з метою введення в експлуатацію закупленого у 2011-2013 роках високовартісного медичного обладнання""";23309900;23309900;;;;22976050.08;;;98.56
TOTAL;6561830;"Реалізація державного інвестиційного проекту ""Створення сучасної клінічної бази для хірургічного лікування очної патології (недобудованого лікувального корпусу за адресою м. Одеса, Французький бул., 49/51)""";301891000;301891000;;;;301463983.05;;;99.85
TOTAL;6561840;"Реалізація державного інвестиційного проекту ""Будівництво лікувально-реабілітаційного корпусу ДУ ""Національний інститут серцево-судинної хірургії ім. М. М. Амосова НАМНУ""";300000000;600000000;;;;299278935;;;49.87
TOTAL;6561870;"Реалізація державного інвестиційного проекту «Реконструкція Дитячого корпусу № 2 ДУ ""Інститут педіатрії, акушерства і гінекології ім. акад. О. М. Лук’янової НАМН України за адресою: м. Київ, вул. П. Майбороди, 8»";3600000;3600000;;;;3597654;;;99.93
TOTAL;6561880;"Реалізація державного інвестиційного проекту «Реконструкція частини корпусів гострої коронарної недостатності та лабораторії радіоізотопних методів дослідження ДУ ""ННЦ Інститут кардіології ім. акад. М. Д. Стражеска"" НАМН України, за адресою: м. Київ, вул. Народного Ополчення, 5»";50000000;50000000;;;;49444965.1;;;98.88
TOTAL;6570000;Національна академія мистецтв України;44734000;45001797.88;;;;44665807.2;;;99.25
TOTAL;6571000;Національна академія мистецтв України;44734000;45001797.88;;;;44665807.2;;;99.25
TOTAL;6571020;Наукова і організаційна діяльність президії Національної академії мистецтв України;20743500;20743500;;;;20517968.8;;;98.91
TOTAL;6571030;Наукова і науково-технічна діяльність у сфері мистецтвознавства;23990500;24258297.88;;;;24147838.4;;;99.54
TOTAL;6580000;Національна академія правових наук України;102438000;107047810.59;;;;104994985.85;;;98.08
TOTAL;6581000;Національна академія правових наук України;102438000;107047810.59;;;;104994985.85;;;98.08
TOTAL;6581020;Наукова і організаційна діяльність президії Національної академії правових наук України;19717200;19876166.36;;;;19193756.38;;;96.56
TOTAL;6581040;Наукова і науково-технічна діяльність у сфері законодавства і права;82720800;87171644.23;;;;85801229.47;;;98.42
TOTAL;6590000;Національна академія аграрних наук України;1615180300;1677269868.21;;;;1593181156.66;;;94.98
TOTAL;6591000;Національна академія аграрних наук України;1615180300;1677269868.21;;;;1593181156.66;;;94.98
TOTAL;6591020;Наукова і організаційна діяльність президії Національної академії аграрних наук України;48334500;48334500;;;;46430693.07;;;96.06
TOTAL;6591060;Наукова і науково-технічна діяльність у сфері агропромислового комплексу;1532684500;1586974752.78;;;;1506668600.66;;;94.93
TOTAL;6591100;"Збереження природно-заповідного фонду в біосферному заповіднику ""Асканія-Нова""";34161300;41960615.43;;;;40081862.93;;;95.52
TOTAL;6600000;Управління державної охорони України;1654811000;1703597169.14;;;;1667036781.54;;;97.85
TOTAL;6601000;Управління державної охорони України;1654811000;1703597169.14;;;;1667036781.54;;;97.85
TOTAL;6601020;Державна охорона органів державної влади та посадових осіб;1614811000;1663597169.14;;;;1627036821.54;;;97.8
TOTAL;6601030;Будівництво (придбання) житла для військовослужбовців Управління державної охорони України;40000000;40000000;;;;39999960;;;99.99
TOTAL;6610000;Фонд державного майна України;744707000;753063266.94;;;;593720573.67;;;78.84
TOTAL;6611000;Апарат Фонду державного майна України;744707000;753063266.94;;;;593720573.67;;;78.84
TOTAL;6611010;Керівництво та управління у сфері державного майна;594892800;597334921.58;;;;566870710.94;;;94.89
TOTAL;6611020;Заходи, пов'язані з проведенням приватизації державного майна;149814200;155728345.36;;;;26849862.73;;;17.24
TOTAL;6620000;Служба зовнішньої розвідки України;4010993400;4084008765;;;;4012750400.14;;;98.25
TOTAL;6621000;Служба зовнішньої розвідки України;4010993400;4084008765;;;;4012750400.14;;;98.25
TOTAL;6621010;Забезпечення розвідувальної діяльності у сфері безпеки держави, спеціального захисту державних представництв за кордоном та діяльності підрозділів системи Служби зовнішньої розвідки України;3885993400;3959008765;;;;3890887922.55;;;98.27
TOTAL;6621030;Будівництво (придбання) житла для військовослужбовців Служби зовнішньої розвідки України;125000000;125000000;;;;121862477.59;;;97.48
TOTAL;6640000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;4024043400;4315263458.4;;;;4286998264.03;;;99.34
TOTAL;6641000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;3812055800;4078420694.4;;;;4050499773.86;;;99.31
TOTAL;6641010;Забезпечення функціонування державної системи спеціального зв'язку та захисту інформації;2527697500;2663182765.4;;;;2639631257.52;;;99.11
TOTAL;6641020;Розвиток і модернізація державної системи спеціального зв'язку та захисту інформації;1121213000;1092832196;;;;1090435052.89;;;99.78
TOTAL;6641050;Підготовка, перепідготовка та підвищення кваліфікації кадрів у сфері зв'язку закладами вищої освіти;135534200;133960633;;;;132413263.45;;;98.84
TOTAL;6641060;Будівництво (придбання) житла для військовослужбовців Державної служби спеціального зв'язку та захисту інформації України;27611100;33125100;;;;33116245;;;99.97
TOTAL;6641150;Створення програмної платформи для розгортання та супроводження державних електронних реєстрів, створення програмно-технічного комплексу з функціями криптографічного захисту інформації для надання послуг мобільного захищеного доступу до державних інформаційних ресурсів та послуг захищеного мобільного зв'язку;0;155320000;;;;154903955;;;99.73
TOTAL;6642000;Головне управління урядового фельд’єгерського зв’язку Державної служби спеціального зв'язку та захисту інформації України;211987600;236842764;;;;236498490.17;;;99.85
TOTAL;6642010;Доставка дипломатичної кореспонденції за кордон і в Україну;5609900;5609900;;;;5609900;;;100
TOTAL;6642020;Доставка спеціальної службової кореспонденції органам державної влади;206377700;231232864;;;;230888590.17;;;99.85
TOTAL;6730000;Центральна виборча комісія;338471300;341304541.88;;;;321692949.79;;;94.25
TOTAL;6731000;Апарат Центральної виборчої комісії;338471300;341304541.88;;;;321692949.79;;;94.25
TOTAL;6731010;Керівництво та управління у сфері проведення виборів та референдумів;273534000;276367241.88;;;;263472205.38;;;95.33
TOTAL;6731020;Проведення виборів народних депутатів України;42701500;42701500;;;;37906139.89;;;88.77
TOTAL;6731050;Функціонування Державного реєстру виборців;22235800;22235800;;;;20314604.52;;;91.35
TOTAL;6740000;Центральна виборча комісія (загальнодержавні видатки та кредитування);94006700;94006700;;;;34729048.7;;;36.94
TOTAL;6741000;Центральна виборча комісія (загальнодержавні видатки та кредитування);94006700;94006700;;;;34729048.7;;;36.94
TOTAL;6741020;Субвенція з державного бюджету місцевим бюджетам на проведення виборів депутатів місцевих рад та сільських, селищних, міських голів;94006700;94006700;;;;34729048.7;;;36.94
TOTAL;7720000;Вінницька обласна державна адміністрація;263706900;329867798.66;;;;320255063.68;;;97.08
TOTAL;7721000;Апарат Вінницької обласної державної адміністрації;263706900;329867798.66;;;;320255063.68;;;97.08
TOTAL;7721010;Здійснення виконавчої влади у Вінницькій області;263706900;329867798.66;;;;320255063.68;;;97.08
TOTAL;7730000;Волинська обласна державна адміністрація;193013800;237145130.5;;;;230241891.19;;;97.08
TOTAL;7731000;Апарат Волинської обласної державної адміністрації;193013800;237145130.5;;;;230241891.19;;;97.08
TOTAL;7731010;Здійснення виконавчої влади у Волинській області;193013800;237145130.5;;;;230241891.19;;;97.08
TOTAL;7740000;Дніпропетровська обласна державна адміністрація;405180500;478465149.97;;;;454128467.96;;;94.91
TOTAL;7741000;Апарат Дніпропетровської обласної державної адміністрації;405180500;478465149.97;;;;454128467.96;;;94.91
TOTAL;7741010;Здійснення виконавчої влади у Дніпропетровській області;405180500;478465149.97;;;;454128467.96;;;94.91
TOTAL;7750000;Донецька обласна державна адміністрація;314499500;638624612.47;;;;570213571.29;;;89.28
TOTAL;7751000;Апарат Донецької обласної державної адміністрації;314499500;638624612.47;;;;570213571.29;;;89.28
TOTAL;7751010;Здійснення виконавчої влади у Донецькій області;314499500;638624612.47;;;;570213571.29;;;89.28
TOTAL;7760000;Житомирська обласна державна адміністрація;238856600;313062134.04;;;;304374382.24;;;97.22
TOTAL;7761000;Апарат Житомирської обласної державної адміністрації;238856600;313062134.04;;;;304374382.24;;;97.22
TOTAL;7761010;Здійснення виконавчої влади у Житомирській області;238856600;313062134.04;;;;304374382.24;;;97.22
TOTAL;7770000;Закарпатська обласна державна адміністрація;224709800;318993003.35;;;;281836704.66;;;88.35
TOTAL;7771000;Апарат Закарпатської обласної державної адміністрації;224709800;318993003.35;;;;281836704.66;;;88.35
TOTAL;7771010;Здійснення виконавчої влади у Закарпатській області;224709800;274582147.35;;;;268906745.79;;;97.93
TOTAL;7771700;Проведення аварійно-відновних робіт з ліквідації наслідків надзвичайної ситуації, що склалася 10-20 липня 2021 р. на території Закарпатської області;0;44410856;;;;12929958.87;;;29.11
TOTAL;7780000;Запорізька обласна державна адміністрація;269060500;326428986.92;;;;313641230.79;;;96.08
TOTAL;7781000;Апарат Запорізької обласної державної адміністрації;269060500;326428986.92;;;;313641230.79;;;96.08
TOTAL;7781010;Здійснення виконавчої влади у Запорізькій області;269060500;326428986.92;;;;313641230.79;;;96.08
TOTAL;7790000;Івано-Франківська обласна державна адміністрація;226640500;270984741.95;;;;266809752.36;;;98.45
TOTAL;7791000;Апарат Івано-Франківської обласної державної адміністрації;226640500;270984741.95;;;;266809752.36;;;98.45
TOTAL;7791010;Здійснення виконавчої влади в Івано-Франківській області;226640500;270984741.95;;;;266809752.36;;;98.45
TOTAL;7800000;Київська обласна державна адміністрація;324591600;509138700.88;;;;485549733.71;;;95.36
TOTAL;7801000;Апарат Київської обласної державної адміністрації;324591600;509138700.88;;;;485549733.71;;;95.36
TOTAL;7801010;Здійснення виконавчої влади у Київській області;324591600;509138700.88;;;;485549733.71;;;95.36
TOTAL;7810000;Кіровоградська обласна державна адміністрація;198607200;250504815.7;;;;248953378.34;;;99.38
TOTAL;7811000;Апарат Кіровоградської обласної державної адміністрації;198607200;250504815.7;;;;248953378.34;;;99.38
TOTAL;7811010;Здійснення виконавчої влади у Кіровоградській області;198607200;250504815.7;;;;248953378.34;;;99.38
TOTAL;7820000;Луганська обласна державна адміністрація;203187400;357848118.14;;;;346618470.42;;;96.86
TOTAL;7821000;Апарат Луганської обласної державної адміністрації;203187400;357848118.14;;;;346618470.42;;;96.86
TOTAL;7821010;Здійснення виконавчої влади у Луганській області;203187400;347478118.14;;;;337198470.42;;;97.04
TOTAL;7821700;Надання матеріальної грошової допомоги постраждалому населенню внаслідок надзвичайних ситуацій природного характеру, які виникли у 2020 році на території Луганської області;0;10370000;;;;9420000;;;90.83
TOTAL;7830000;Львівська обласна державна адміністрація;323072800;491941785.82;;;;475168185.13;;;96.59
TOTAL;7831000;Апарат Львівської обласної державної адміністрації;323072800;491941785.82;;;;475168185.13;;;96.59
TOTAL;7831010;Здійснення виконавчої влади у Львівській області;323072800;491941785.82;;;;475168185.13;;;96.59
TOTAL;7840000;Миколаївська обласна державна адміністрація;208892900;242993161.98;;;;234308137.38;;;96.42
TOTAL;7841000;Апарат Миколаївської обласної державної адміністрації;208892900;242993161.98;;;;234308137.38;;;96.42
TOTAL;7841010;Здійснення виконавчої влади у Миколаївській області;208892900;242993161.98;;;;234308137.38;;;96.42
TOTAL;7850000;Одеська обласна державна адміністрація;293723500;365463781.43;;;;359140480.56;;;98.26
TOTAL;7851000;Апарат Одеської обласної державної адміністрації;293723500;365463781.43;;;;359140480.56;;;98.26
TOTAL;7851010;Здійснення виконавчої влади в Одеській області;293723500;365463781.43;;;;359140480.56;;;98.26
TOTAL;7860000;Полтавська обласна державна адміністрація;247852100;419829568.27;;;;356855668.86;;;85
TOTAL;7861000;Апарат Полтавської обласної державної адміністрації;247852100;419829568.27;;;;356855668.86;;;85
TOTAL;7861010;Здійснення виконавчої влади у Полтавській області;247852100;419829568.27;;;;356855668.86;;;85
TOTAL;7870000;Рівненська обласна державна адміністрація;203340700;294912331.65;;;;268920696.8;;;91.18
TOTAL;7871000;Апарат Рівненської обласної державної адміністрації;203340700;294912331.65;;;;268920696.8;;;91.18
TOTAL;7871010;Здійснення виконавчої влади у Рівненській області;203340700;294912331.65;;;;268920696.8;;;91.18
TOTAL;7880000;Сумська обласна державна адміністрація;216585600;280541675.7;;;;273913620.73;;;97.63
TOTAL;7881000;Апарат Сумської обласної державної адміністрації;216585600;280541675.7;;;;273913620.73;;;97.63
TOTAL;7881010;Здійснення виконавчої влади у Сумській області;216585600;280541675.7;;;;273913620.73;;;97.63
TOTAL;7890000;Тернопільська обласна державна адміністрація;176490500;255446098.37;;;;251202895.64;;;98.33
TOTAL;7891000;Апарат Тернопільської обласної державної адміністрації;176490500;255446098.37;;;;251202895.64;;;98.33
TOTAL;7891010;Здійснення виконавчої влади у Тернопільській області;176490500;255446098.37;;;;251202895.64;;;98.33
TOTAL;7900000;Харківська обласна державна адміністрація;315871000;381189282.65;;;;366131983.82;;;96.04
