тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;6561060;Діагностика і лікування захворювань із впровадженням експериментальних та нових медичних технологій, спеціалізована консультативно-поліклінічна допомога, що надається науково-дослідними установами Національної академії медичних наук України;5325096600;5508016144.62;;;;667685386.32;;;12.12
TOTAL;6561090;Науково-організаційна діяльність президії Національної академії медичних наук України;32979000;32991552.95;;;;4105428.42;;;12.44
TOTAL;6570000;Національна академія мистецтв України;49199000;49565416.62;;;;7342662.41;;;14.81
TOTAL;6571000;Національна академія мистецтв України;49199000;49565416.62;;;;7342662.41;;;14.81
TOTAL;6571020;Науково-організаційна діяльність президії Національної академії мистецтв України;22814200;22939781.86;;;;3442151.27;;;15
TOTAL;6571030;Наукова і науково-технічна діяльність у сфері мистецтвознавства;26384800;26625634.76;;;;3900511.14;;;14.64
TOTAL;6580000;Національна академія правових наук України;101920600;113183747.46;;;;14706741.7;;;12.99
TOTAL;6581000;Національна академія правових наук України;101920600;113183747.46;;;;14706741.7;;;12.99
TOTAL;6581020;Науково-організаційна діяльність президії Національної академії правових наук України;24565200;35828347.46;;;;3198833.52;;;8.92
TOTAL;6581040;Наукова і науково-технічна діяльність у сфері законодавства і права;77355400;77355400;;;;11507908.18;;;14.87
TOTAL;6590000;Національна академія аграрних наук України;2108620200;2176618057.78;;;;244555478.11;;;11.23
TOTAL;6591000;Національна академія аграрних наук України;2108620200;2176618057.78;;;;244555478.11;;;11.23
TOTAL;6591020;Науково-організаційна діяльність президії Національної академії аграрних наук України;62001200;62001200;;;;8755220.11;;;14.12
TOTAL;6591060;Наукова і науково-технічна діяльність у сфері агропромислового комплексу;2038645400;2106643257.78;;;;235023346.79;;;11.15
TOTAL;6591100;"Збереження природно-заповідного фонду в біосферному заповіднику ""Асканія-Нова""";7973600;7973600;;;;776911.21;;;9.74
TOTAL;6600000;Управління державної охорони України;4416835900;4425053403.73;;;;615547983.74;;;13.91
TOTAL;6601000;Управління державної охорони України;4416835900;4425053403.73;;;;615547983.74;;;13.91
TOTAL;6601020;Державна охорона органів державної влади та посадових осіб;4336835900;4345053403.73;;;;615547983.74;;;14.16
TOTAL;6601030;Будівництво (придбання) житла для військовослужбовців Управління державної охорони України;80000000;80000000;;;;0;;;0
TOTAL;6610000;Фонд державного майна України;1029041900;1029041900;;;;76941483.33;;;7.47
TOTAL;6611000;Апарат Фонду державного майна України;1029041900;1029041900;;;;76941483.33;;;7.47
TOTAL;6611010;Керівництво та управління у сфері державного майна;630195100;630195100;;;;76424505.25;;;12.12
TOTAL;6611020;Заходи, пов'язані з проведенням приватизації державного майна;82982700;82982700;;;;265604.48;;;0.32
TOTAL;6611040;Організація та функціонування Аграрного фонду;2826700;2826700;;;;251373.6;;;8.89
TOTAL;6611070;Ліквідація та екологічна реабілітація території впливу гірничих робіт державного підприємства «Солотвинський солерудник» Тячівського району Закарпатської області;4845400;4845400;;;;0;;;0
TOTAL;6611090;"Здійснення заходів, пов’язаних з припиненням державних унітарних підприємств відповідно до Закону України ""Про особливості припинення державних підприємств за рішенням Фонду державного майна України""";308192000;308192000;;;;0;;;0
TOTAL;6620000;Служба зовнішньої розвідки України;6466849800;6651354094;;;;1037995878.01;;;15.6
TOTAL;6621000;Служба зовнішньої розвідки України;6466849800;6651354094;;;;1037995878.01;;;15.6
TOTAL;6621010;Забезпечення розвідувальної діяльності у сфері безпеки держави, спеціального захисту державних представництв за кордоном та діяльності підрозділів системи Служби зовнішньої розвідки України;6316849800;6501354094;;;;1037995878.01;;;15.96
TOTAL;6621030;Будівництво (придбання) житла для співробітників Служби зовнішньої розвідки України;150000000;150000000;;;;0;;;0
TOTAL;6640000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;45847110400;51186680786;;;;7747605119.54;;;15.13
TOTAL;6641000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;45847110400;51186680786;;;;7747605119.54;;;15.13
TOTAL;6641010;Забезпечення діяльності Державної служби спеціального зв'язку та захисту інформації України;7185881200;7329038143;;;;1099204987.52;;;14.99
TOTAL;6641020;Розвиток і модернізація державної системи спеціального зв'язку та захисту інформації;996480000;996480000;;;;1805170.75;;;0.18
TOTAL;6641060;Будівництво (придбання) житла для військовослужбовців Державної служби спеціального зв'язку та захисту інформації України;50993600;50993600;;;;0;;;0
TOTAL;6641160;Здійснення заходів із забезпечення спеціальною технікою та обладнанням;37582970100;42779383543;;;;6645466999.8;;;15.53
TOTAL;6641170;Забезпечення функціонування Системи спеціального телерадіомовлення;30785500;30785500;;;;1127961.47;;;3.66
TOTAL;6730000;Центральна виборча комісія;275171200;275171200;;;;35574246.15;;;12.92
TOTAL;6731000;Апарат Центральної виборчої комісії;275171200;275171200;;;;35574246.15;;;12.92
TOTAL;6731010;Керівництво та управління у сфері проведення виборів та референдумів;275171200;275171200;;;;35574246.15;;;12.92
TOTAL;7720000;Вінницька обласна державна адміністрація;471395500;495820048.89;;;;80109762.69;;;16.15
TOTAL;7721000;Апарат Вінницької обласної державної адміністрації;471395500;495820048.89;;;;80109762.69;;;16.15
TOTAL;7721010;Здійснення виконавчої влади у Вінницькій області;471395500;495820048.89;;;;80109762.69;;;16.15
TOTAL;7730000;Волинська обласна державна адміністрація;355781800;414226914.38;;;;52132217.18;;;12.58
TOTAL;7731000;Апарат Волинської обласної державної адміністрації;355781800;414226914.38;;;;52132217.18;;;12.58
TOTAL;7731010;Здійснення виконавчої влади у Волинській області;355781800;414226914.38;;;;52132217.18;;;12.58
TOTAL;7740000;Дніпропетровська обласна державна адміністрація;630384200;653504630.27;;;;92783855.64;;;14.19
TOTAL;7741000;Апарат Дніпропетровської обласної державної адміністрації;630384200;653504630.27;;;;92783855.64;;;14.19
TOTAL;7741010;Здійснення виконавчої влади у Дніпропетровській області;630384200;653504630.27;;;;92783855.64;;;14.19
TOTAL;7750000;Донецька обласна державна адміністрація;510647100;693865503.57;;;;109354883.27;;;15.76
TOTAL;7751000;Апарат Донецької обласної державної адміністрації;510647100;693865503.57;;;;109354883.27;;;15.76
TOTAL;7751010;Здійснення виконавчої влади у Донецькій області;510647100;693865503.57;;;;109354883.27;;;15.76
TOTAL;7760000;Житомирська обласна державна адміністрація;405811800;407518806.42;;;;52891503.03;;;12.97
TOTAL;7761000;Апарат Житомирської обласної державної адміністрації;405811800;407518806.42;;;;52891503.03;;;12.97
TOTAL;7761010;Здійснення виконавчої влади у Житомирській області;405811800;407518806.42;;;;52891503.03;;;12.97
TOTAL;7770000;Закарпатська обласна державна адміністрація;384345200;418003445.76;;;;61074753.84;;;14.61
TOTAL;7771000;Апарат Закарпатської обласної державної адміністрації;384345200;418003445.76;;;;61074753.84;;;14.61
TOTAL;7771010;Здійснення виконавчої влади у Закарпатській області;384345200;418003445.76;;;;61074753.84;;;14.61
TOTAL;7780000;Запорізька обласна державна адміністрація;428937200;509797143.6;;;;68904241.28;;;13.51
TOTAL;7781000;Апарат Запорізької обласної державної адміністрації;428937200;509797143.6;;;;68904241.28;;;13.51
TOTAL;7781010;Здійснення виконавчої влади у Запорізькій області;428937200;509797143.6;;;;68904241.28;;;13.51
TOTAL;7790000;Івано-Франківська обласна державна адміністрація;408879000;412618196.43;;;;59618220.26;;;14.44
TOTAL;7791000;Апарат Івано-Франківської обласної державної адміністрації;408879000;412618196.43;;;;59618220.26;;;14.44
TOTAL;7791010;Здійснення виконавчої влади в Івано-Франківській області;408879000;412618196.43;;;;59618220.26;;;14.44
TOTAL;7800000;Київська обласна державна адміністрація;548373500;594105088.84;;;;98353616.31;;;16.55
TOTAL;7801000;Апарат Київської обласної державної адміністрації;548373500;594105088.84;;;;98353616.31;;;16.55
TOTAL;7801010;Здійснення виконавчої влади у Київській області;548373500;594105088.84;;;;98353616.31;;;16.55
TOTAL;7810000;Кіровоградська обласна державна адміністрація;370774200;373548737.69;;;;52669091.11;;;14.09
TOTAL;7811000;Апарат Кіровоградської обласної державної адміністрації;370774200;373548737.69;;;;52669091.11;;;14.09
TOTAL;7811010;Здійснення виконавчої влади у Кіровоградській області;370774200;373548737.69;;;;52669091.11;;;14.09
TOTAL;7820000;Луганська обласна державна адміністрація;306450500;315561147.94;;;;41076159.64;;;13.01
TOTAL;7821000;Апарат Луганської обласної державної адміністрації;306450500;315561147.94;;;;41076159.64;;;13.01
TOTAL;7821010;Здійснення виконавчої влади у Луганській області;306450500;315561147.94;;;;41076159.64;;;13.01
TOTAL;7830000;Львівська обласна державна адміністрація;592900300;594514492.38;;;;84346057.34;;;14.18
TOTAL;7831000;Апарат Львівської обласної державної адміністрації;592900300;594514492.38;;;;84346057.34;;;14.18
TOTAL;7831010;Здійснення виконавчої влади у Львівській області;592900300;594514492.38;;;;84346057.34;;;14.18
TOTAL;7840000;Миколаївська обласна державна адміністрація;382455000;388959017.01;;;;58189096.91;;;14.96
TOTAL;7841000;Апарат Миколаївської обласної державної адміністрації;382455000;388959017.01;;;;58189096.91;;;14.96
TOTAL;7841010;Здійснення виконавчої влади у Миколаївській області;382455000;388959017.01;;;;58189096.91;;;14.96
TOTAL;7850000;Одеська обласна державна адміністрація;513734700;610638714.68;;;;98865300.37;;;16.19
TOTAL;7851000;Апарат Одеської обласної державної адміністрації;513734700;610638714.68;;;;98865300.37;;;16.19
TOTAL;7851010;Здійснення виконавчої влади в Одеській області;513734700;610638714.68;;;;98865300.37;;;16.19
TOTAL;7860000;Полтавська обласна державна адміністрація;434535000;482514361.26;;;;67520251.94;;;13.99
TOTAL;7861000;Апарат Полтавської обласної державної адміністрації;434535000;482514361.26;;;;67520251.94;;;13.99
TOTAL;7861010;Здійснення виконавчої влади у Полтавській області;434535000;482514361.26;;;;67520251.94;;;13.99
TOTAL;7870000;Рівненська обласна державна адміністрація;391982800;398051626.93;;;;60731691.51;;;15.25
TOTAL;7871000;Апарат Рівненської обласної державної адміністрації;391982800;398051626.93;;;;60731691.51;;;15.25
TOTAL;7871010;Здійснення виконавчої влади у Рівненській області;391982800;398051626.93;;;;60731691.51;;;15.25
TOTAL;7880000;Сумська обласна державна адміністрація;410777100;563651010.7;;;;114780374.91;;;20.36
TOTAL;7881000;Апарат Сумської обласної державної адміністрації;410777100;563651010.7;;;;114780374.91;;;20.36
TOTAL;7881010;Здійснення виконавчої влади у Сумській області;410777100;557765643.7;;;;114780374.91;;;20.57
TOTAL;7881700;Погашення кредиторської заборгованості з відшкодування витрат на здійснення заходів, пов’язаних із зміцненням обороноздатності держави в Сумській області у 2025 році, фінансування яких передбачено розпорядженням Кабінету Міністрів України  від 25.09.2025 № 1043;0;5885367;;;;0;;;0
TOTAL;7890000;Тернопільська обласна державна адміністрація;321868200;322505133.69;;;;46005078.18;;;14.26
TOTAL;7891000;Апарат Тернопільської обласної державної адміністрації;321868200;322505133.69;;;;46005078.18;;;14.26
TOTAL;7891010;Здійснення виконавчої влади у Тернопільській області;321868200;322505133.69;;;;46005078.18;;;14.26
TOTAL;7900000;Харківська обласна державна адміністрація;520051700;751143766.85;;;;163519513.55;;;21.76
TOTAL;7901000;Апарат Харківської обласної державної адміністрації;520051700;751143766.85;;;;163519513.55;;;21.76
TOTAL;7901010;Здійснення виконавчої влади у Харківській області;520051700;751143766.85;;;;163519513.55;;;21.76
TOTAL;7910000;Херсонська обласна державна адміністрація;338367400;358039280.66;;;;63475591.6;;;17.72
TOTAL;7911000;Апарат Херсонської обласної державної адміністрації;338367400;358039280.66;;;;63475591.6;;;17.72
TOTAL;7911010;Здійснення виконавчої влади у Херсонській області;338367400;358039280.66;;;;63475591.6;;;17.72
TOTAL;7920000;Хмельницька обласна державна адміністрація;330970100;331355611.2;;;;45224041.67;;;13.64
TOTAL;7921000;Апарат Хмельницької обласної державної адміністрації;330970100;331355611.2;;;;45224041.67;;;13.64
TOTAL;7921010;Здійснення виконавчої влади у Хмельницькій області;330970100;331355611.2;;;;45224041.67;;;13.64
TOTAL;7930000;Черкаська обласна державна адміністрація;336553500;356194830.68;;;;51441894.03;;;14.44
TOTAL;7931000;Апарат Черкаської обласної державної адміністрації;336553500;356194830.68;;;;51441894.03;;;14.44
TOTAL;7931010;Здійснення виконавчої влади у Черкаській області;336553500;356194830.68;;;;51441894.03;;;14.44
TOTAL;7940000;Чернівецька обласна державна адміністрація;261144400;278248610.47;;;;37342265.71;;;13.42
TOTAL;7941000;Апарат Чернівецької обласної державної адміністрації;261144400;278248610.47;;;;37342265.71;;;13.42
TOTAL;7941010;Здійснення виконавчої влади у Чернівецькій області;261144400;278248610.47;;;;37342265.71;;;13.42
TOTAL;7950000;Чернігівська обласна державна адміністрація;450819300;523749126.64;;;;62915007.51;;;12.01
TOTAL;7951000;Апарат Чернігівської обласної державної адміністрації;450819300;523749126.64;;;;62915007.51;;;12.01
TOTAL;7951010;Здійснення виконавчої влади у Чернігівській області;450819300;523749126.64;;;;62915007.51;;;12.01
TOTAL;8680000;Державна регуляторна служба України;92138200;92728200;;;;12039590.93;;;12.98
TOTAL;8681000;Апарат Державної регуляторної служби України;92138200;92728200;;;;12039590.93;;;12.98
TOTAL;8681010;Керівництво та управління у сфері регуляторної політики та ліцензування;92138200;92728200;;;;12039590.93;;;12.98
